year; month;carrier;carrier_name;airport;airport_name;arr_flights;arr_del15;carrier_ct; weather_ct;nas_ct;security_ct;late_aircraft_ct;arr_cancelled;arr_diverted; arr_delay; carrier_delay;weather_delay;nas_delay;security_delay;late_aircraft_delay
2019;4;AS;Alaska Airlines Inc.;PSG;Petersburg, AK: Petersburg James A Johnson;60.00;15.00;6.56;0.00;26.febr;0.00;18.jún;1.00;0.00;791.00;299.00;0.00;106.00;0.00;386.00
2019;4;AS;Alaska Airlines Inc.;PSP;Palm Springs, CA: Palm Springs International;224.00;26.00;9.59;0.00;6.71;0.00;9.70;1.00;2.00;1156.00;601.00;0.00;155.00;0.00;400.00
2019;4;AS;Alaska Airlines Inc.;RDU;Raleigh/Durham, NC: Raleigh-Durham International;60.00;9.00;4.77;0.00;23.ápr;0.00;0.00;1.00;0.00;652.00;478.00;0.00;174.00;0.00;0.00
2019;4;AS;Alaska Airlines Inc.;SAN;San Diego, CA: San Diego International;834.00;128.00;27.16;1.00;szept.53;0.00;46.75;3.00;0.00;6516.00;2038.00;20.00;1615.00;0.00;2843.00
2019;4;AS;Alaska Airlines Inc.;SAT;San Antonio, TX: San Antonio International;30.00;2.00;0.00;0.00;0.30;0.00;1.70;0.00;0.00;91.00;0.00;0.00;15.00;0.00;76.00
2019;4;AS;Alaska Airlines Inc.;SBA;Santa Barbara, CA: Santa Barbara Municipal;30.00;4.00;3.00;0.00;0.00;0.00;1.00;0.00;0.00;222.00;179.00;0.00;0.00;0.00;43.00
2019;4;AS;Alaska Airlines Inc.;SCC;Deadhorse, AK: Deadhorse Airport;82.00;9.00;4.75;0.42;0.86;0.00;2.97;0.00;6.00;778.00;259.00;15.00;38.00;0.00;466.00
2019;4;AS;Alaska Airlines Inc.;SEA;Seattle, WA: Seattle/Tacoma International;5576.00;915.00;201.78;10.96;485.29;0.73;216.24;36.00;0.00;40375.00;11600.00;1580.00;15672.00;11.00;11512.00
2019;4;AS;Alaska Airlines Inc.;SFO;San Francisco, CA: San Francisco International;1814.00;361.00;81.17;5.93;156.44;0.00;117.46;29.00;6.00;18212.00;4280.00;444.00;6548.00;0.00;6940.00
2019;4;AS;Alaska Airlines Inc.;SIT;Sitka, AK: Sitka Rocky Gutierrez;85.00;11.00;03.máj;0.00;2.71;0.00;26.márc;0.00;0.00;332.00;214.00;0.00;49.00;0.00;69.00
2019;4;AS;Alaska Airlines Inc.;SJC;San Jose, CA: Norman Y. Mineta San Jose International;604.00;101.00;29.93;0.00;27.65;0.00;43.42;4.00;0.00;5157.00;1498.00;0.00;1020.00;0.00;2639.00
2019;4;AS;Alaska Airlines Inc.;SLC;Salt Lake City, UT: Salt Lake City International;82.00;10.00;5.00;0.00;14.jan;0.00;3.86;0.00;0.00;361.00;230.00;0.00;32.00;0.00;99.00
2019;4;AS;Alaska Airlines Inc.;SMF;Sacramento, CA: Sacramento International;219.00;19.00;6.75;0.00;4.95;0.00;30.júl;1.00;0.00;605.00;296.00;0.00;127.00;0.00;182.00
2019;4;AS;Alaska Airlines Inc.;SNA;Santa Ana, CA: John Wayne Airport-Orange County;356.00;37.00;15.okt;0.00;11.43;0.00;10.47;2.00;3.00;1188.00;579.00;0.00;264.00;0.00;345.00
2019;4;AS;Alaska Airlines Inc.;STL;St. Louis, MO: St Louis Lambert International;60.00;5.00;2.73;0.00;27.jan;0.00;1.00;0.00;0.00;142.00;95.00;0.00;26.00;0.00;21.00
2019;4;AS;Alaska Airlines Inc.;TPA;Tampa, FL: Tampa International;42.00;1.00;0.00;0.00;0.31;0.69;0.00;0.00;0.00;45.00;0.00;0.00;14.00;31.00;0.00
2019;4;AS;Alaska Airlines Inc.;TUS;Tucson, AZ: Tucson International;60.00;5.00;3.65;0.00;1.35;0.00;0.00;0.00;0.00;219.00;164.00;0.00;55.00;0.00;0.00
2019;4;AS;Alaska Airlines Inc.;WRG;Wrangell, AK: Wrangell Airport;60.00;19.00;2.40;0.00;03.aug;0.31;26.aug;1.00;0.00;857.00;79.00;0.00;225.00;10.00;543.00
2019;4;AS;Alaska Airlines Inc.;YAK;Yakutat, AK: Yakutat Airport;60.00;11.00;2.83;0.00;10.febr;0.00;08.jún;0.00;0.00;496.00;92.00;0.00;69.00;0.00;335.00
2019;4;B6;JetBlue Airways;ABQ;Albuquerque, NM: Albuquerque International Sunport;23.00;2.00;0.00;0.00;2.00;0.00;0.00;1.00;0.00;165.00;0.00;0.00;165.00;0.00;0.00
2019;4;B6;JetBlue Airways;ALB;Albany, NY: Albany International;60.00;15.00;9.73;0.00;0.16;0.00;11.máj;0.00;0.00;1385.00;1062.00;0.00;16.00;0.00;307.00
2019;4;B6;JetBlue Airways;ATL;Atlanta, GA: Hartsfield-Jackson Atlanta International;283.00;79.00;40.51;0.00;15.33;0.00;23.16;4.00;3.00;6256.00;2824.00;0.00;1284.00;0.00;2148.00
2019;4;B6;JetBlue Airways;AUS;Austin, TX: Austin - Bergstrom International;180.00;42.00;19.92;0.00;22.okt;0.00;11.86;2.00;1.00;4219.00;1978.00;0.00;717.00;0.00;1524.00
2019;4;B6;JetBlue Airways;BDL;Hartford, CT: Bradley International;360.00;100.00;41.60;1.65;17.szept;0.00;39.66;1.00;2.00;8636.00;3140.00;230.00;1075.00;0.00;4191.00
2019;4;B6;JetBlue Airways;BNA;Nashville, TN: Nashville International;90.00;21.00;14.39;0.00;2.38;0.00;23.ápr;1.00;0.00;1789.00;1254.00;0.00;80.00;0.00;455.00
2019;4;B6;JetBlue Airways;BOS;Boston, MA: Logan International;4580.00;1299.00;260.07;8.71;523.63;0.31;506.29;55.00;10.00;104978.00;23138.00;1504.00;36454.00;14.00;43868.00
2019;4;B6;JetBlue Airways;BQN;Aguadilla, PR: Rafael Hernandez;83.00;31.00;13.dec;0.20;3.74;0.00;14.93;0.00;1.00;2195.00;1035.00;23.00;163.00;0.00;974.00
2019;4;B6;JetBlue Airways;BTV;Burlington, VT: Burlington International;90.00;16.00;6.52;0.00;1.88;0.00;7.60;3.00;0.00;1126.00;446.00;0.00;115.00;0.00;565.00
2019;4;B6;JetBlue Airways;BUF;Buffalo, NY: Buffalo Niagara International;369.00;88.00;37.63;1.43;02.okt;0.71;38.20;9.00;0.00;6646.00;3109.00;57.00;604.00;20.00;2856.00
2019;4;B6;JetBlue Airways;BUR;Burbank, CA: Bob Hope;86.00;19.00;6.96;0.00;6.78;0.00;26.máj;0.00;1.00;1523.00;785.00;0.00;304.00;0.00;434.00
2019;4;B6;JetBlue Airways;BWI;Baltimore, MD: Baltimore/Washington International Thurgood Marshall;158.00;26.00;12.46;0.00;12.ápr;0.00;9.43;1.00;0.00;1889.00;819.00;0.00;134.00;0.00;936.00
2019;4;B6;JetBlue Airways;BZN;Bozeman, MT: Bozeman Yellowstone International;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2019;4;B6;JetBlue Airways;CHS;Charleston, SC: Charleston AFB/International;215.00;49.00;21.72;2.50;6.60;0.03;18.14;3.00;1.00;3210.00;1504.00;217.00;437.00;1.00;1051.00
2019;4;B6;JetBlue Airways;CLE;Cleveland, OH: Cleveland-Hopkins International;115.00;33.00;17.júl;0.00;2.47;0.00;13.46;0.00;0.00;2780.00;1284.00;0.00;90.00;0.00;1406.00
2019;4;B6;JetBlue Airways;CLT;Charlotte, NC: Charlotte Douglas International;142.00;38.00;13.73;0.81;10.38;0.00;13.aug;3.00;0.00;3165.00;1242.00;30.00;812.00;0.00;1081.00
2019;4;B6;JetBlue Airways;DCA;Washington, DC: Ronald Reagan Washington National;880.00;193.00;69.71;0.56;42.17;0.79;79.77;8.00;0.00;14504.00;5140.00;127.00;2971.00;22.00;6244.00
2019;4;B6;JetBlue Airways;DEN;Denver, CO: Denver International;86.00;22.00;06.júl;0.44;6.83;0.00;7.67;4.00;0.00;1488.00;396.00;11.00;335.00;0.00;746.00
2019;4;B6;JetBlue Airways;DFW;Dallas/Fort Worth, TX: Dallas/Fort Worth International;52.00;12.00;4.82;0.00;2.98;0.00;20.ápr;0.00;1.00;882.00;512.00;0.00;105.00;0.00;265.00
2019;4;B6;JetBlue Airways;DTW;Detroit, MI: Detroit Metro Wayne County;82.00;28.00;10.87;0.00;15.márc;0.66;13.32;0.00;0.00;2079.00;776.00;0.00;88.00;19.00;1196.00
2019;4;B6;JetBlue Airways;EWR;Newark, NJ: Newark Liberty International;826.00;308.00;60.20;0.23;163.19;1.00;83.38;14.00;0.00;25875.00;4855.00;119.00;12496.00;19.00;8386.00
2019;4;B6;JetBlue Airways;FLL;Fort Lauderdale, FL: Fort Lauderdale-Hollywood International;2168.00;571.00;206.68;7.43;118.80;0.00;238.08;34.00;3.00;46408.00;17199.00;660.00;6934.00;0.00;21615.00
2019;4;B6;JetBlue Airways;HOU;Houston, TX: William P Hobby;60.00;14.00;5.44;0.00;5.50;0.00;06.márc;1.00;0.00;812.00;352.00;0.00;272.00;0.00;188.00
2019;4;B6;JetBlue Airways;HPN;White Plains, NY: Westchester County;360.00;83.00;33.38;0.00;19.59;0.00;febr.30;5.00;7.00;7694.00;3304.00;0.00;1203.00;0.00;3187.00
2019;4;B6;JetBlue Airways;JAX;Jacksonville, FL: Jacksonville International;330.00;68.00;31.45;0.36;29.dec;0.37;23.53;5.00;0.00;6160.00;2842.00;12.00;877.00;11.00;2418.00
2019;4;B6;JetBlue Airways;JFK;New York, NY: John F. Kennedy International;3408.00;757.00;180.75;21.jún;257.29;1.00;311.75;91.00;24.00;70444.00;14136.00;1629.00;26252.00;55.00;28372.00
2019;4;B6;JetBlue Airways;LAS;Las Vegas, NV: McCarran International;326.00;65.00;21.23;1.69;15.39;0.00;26.68;0.00;2.00;4524.00;1376.00;313.00;821.00;0.00;2014.00
2019;4;B6;JetBlue Airways;LAX;Los Angeles, CA: Los Angeles International;576.00;84.00;33.66;2.44;23.35;0.00;24.55;1.00;0.00;6193.00;1975.00;185.00;1432.00;0.00;2601.00
2019;4;B6;JetBlue Airways;LGA;New York, NY: LaGuardia;516.00;157.00;36.63;3.00;76.14;0.00;41.23;10.00;1.00;12742.00;3056.00;278.00;6334.00;0.00;3074.00
2019;4;B6;JetBlue Airways;LGB;Long Beach, CA: Long Beach Airport;652.00;84.00;30.júl;0.86;8.83;0.91;43.32;3.00;0.00;5433.00;2005.00;38.00;299.00;107.00;2984.00
2019;4;B6;JetBlue Airways;MCO;Orlando, FL: Orlando International;1678.00;432.00;139.60;3.96;98.62;0.00;189.82;24.00;1.00;39926.00;13521.00;534.00;6057.00;0.00;19814.00
2019;4;B6;JetBlue Airways;MSP;Minneapolis, MN: Minneapolis-St Paul International;86.00;26.00;16.97;0.00;4.73;0.00;30.ápr;2.00;0.00;1500.00;1072.00;0.00;164.00;0.00;264.00
2019;4;B6;JetBlue Airways;MSY;New Orleans, LA: Louis Armstrong New Orleans International;149.00;36.00;18.63;0.00;8.42;0.00;8.95;2.00;0.00;2719.00;1742.00;0.00;352.00;0.00;625.00
2019;4;B6;JetBlue Airways;OAK;Oakland, CA: Metropolitan Oakland International;80.00;8.00;2.68;0.00;2.91;0.00;2.41;0.00;0.00;585.00;258.00;0.00;231.00;0.00;96.00
2019;4;B6;JetBlue Airways;ONT;Ontario, CA: Ontario International;30.00;2.00;0.92;0.00;0.74;0.00;0.34;0.00;0.00;271.00;152.00;0.00;83.00;0.00;36.00
2019;4;B6;JetBlue Airways;ORD;Chicago, IL: Chicago O'Hare International;215.00;62.00;27.70;0.00;22.okt;0.00;19.dec;8.00;1.00;4134.00;1907.00;0.00;1127.00;0.00;1100.00
2019;4;B6;JetBlue Airways;ORH;Worcester, MA: Worcester Regional;90.00;20.00;25.dec;0.00;2.38;0.00;5.37;1.00;0.00;1970.00;956.00;0.00;352.00;0.00;662.00
2019;4;B6;JetBlue Airways;PBI;West Palm Beach/Palm Beach, FL: Palm Beach International;804.00;203.00;63.54;2.45;59.61;0.00;77.40;11.00;0.00;17275.00;5754.00;171.00;3230.00;0.00;8120.00
2019;4;B6;JetBlue Airways;PDX;Portland, OR: Portland International;60.00;11.00;3.96;0.00;0.49;0.00;6.56;1.00;0.00;918.00;229.00;0.00;23.00;0.00;666.00
2019;4;B6;JetBlue Airways;PHL;Philadelphia, PA: Philadelphia International;250.00;65.00;22.25;1.57;19.63;0.00;21.55;3.00;1.00;5314.00;1651.00;177.00;1516.00;0.00;1970.00
2019;4;B6;JetBlue Airways;PHX;Phoenix, AZ: Phoenix Sky Harbor International;90.00;30.00;13.okt;0.00;24.máj;0.00;11.67;0.00;0.00;1546.00;744.00;0.00;280.00;0.00;522.00
2019;4;B6;JetBlue Airways;PIT;Pittsburgh, PA: Pittsburgh International;164.00;45.00;18.14;0.59;06.ápr;0.00;22.21;1.00;0.00;3031.00;1147.00;132.00;116.00;0.00;1636.00
2019;4;B6;JetBlue Airways;PSE;Ponce, PR: Mercedita;59.00;19.00;8.61;0.00;2.38;0.00;01.aug;1.00;0.00;1594.00;711.00;0.00;142.00;0.00;741.00
2019;4;B6;JetBlue Airways;PSP;Palm Springs, CA: Palm Springs International;47.00;9.00;2.78;0.00;2.90;0.00;3.32;0.00;0.00;811.00;195.00;0.00;314.00;0.00;302.00
2019;4;B6;JetBlue Airways;PVD;Providence, RI: Theodore Francis Green State;119.00;44.00;23.51;0.00;3.57;0.00;16.92;1.00;0.00;4649.00;1759.00;0.00;285.00;0.00;2605.00
2019;4;B6;JetBlue Airways;RDU;Raleigh/Durham, NC: Raleigh-Durham International;288.00;72.00;35.63;0.74;13.okt;0.00;25.50;7.00;1.00;6148.00;2964.00;356.00;549.00;0.00;2279.00
2019;4;B6;JetBlue Airways;RIC;Richmond, VA: Richmond International;232.00;60.00;nov.39;1.00;5.39;0.00;14.50;1.00;1.00;4125.00;2829.00;51.00;199.00;0.00;1046.00
2019;4;B6;JetBlue Airways;RNO;Reno, NV: Reno/Tahoe International;55.00;7.00;2.55;0.00;2.65;0.00;1.80;1.00;0.00;467.00;66.00;0.00;156.00;0.00;245.00
2019;4;B6;JetBlue Airways;ROC;Rochester, NY: Greater Rochester International;120.00;26.00;12.32;0.00;1.66;0.00;02.dec;6.00;0.00;2195.00;887.00;0.00;204.00;0.00;1104.00
2019;4;B6;JetBlue Airways;RSW;Fort Myers, FL: Southwest Florida International;538.00;127.00;55.91;1.79;28.júl;0.16;szept.41;7.00;1.00;10944.00;4827.00;172.00;2159.00;22.00;3764.00
2019;4;B6;JetBlue Airways;SAN;San Diego, CA: San Diego International;142.00;18.00;9.93;0.08;1.77;0.00;22.jún;0.00;1.00;1351.00;712.00;6.00;193.00;0.00;440.00
2019;4;B6;JetBlue Airways;SAV;Savannah, GA: Savannah/Hilton Head International;129.00;26.00;13.33;1.39;5.56;0.00;5.73;3.00;0.00;1795.00;971.00;184.00;355.00;0.00;285.00
2019;4;B6;JetBlue Airways;SEA;Seattle, WA: Seattle/Tacoma International;168.00;42.00;27.nov;0.43;22.márc;0.00;27.aug;0.00;0.00;2545.00;798.00;24.00;859.00;0.00;864.00
2019;4;B6;JetBlue Airways;SFO;San Francisco, CA: San Francisco International;438.00;86.00;29.51;1.49;35.41;0.00;19.59;2.00;0.00;6298.00;2109.00;96.00;1559.00;0.00;2534.00
2019;4;B6;JetBlue Airways;SJC;San Jose, CA: Norman Y. Mineta San Jose International;120.00;19.00;02.júl;0.00;5.36;0.00;6.62;1.00;1.00;1563.00;687.00;0.00;404.00;0.00;472.00
2019;4;B6;JetBlue Airways;SJU;San Juan, PR: Luis Munoz Marin International;856.00;225.00;102.57;17.febr;45.68;19.jan;73.39;7.00;2.00;16750.00;8149.00;269.00;2340.00;63.00;5929.00
2019;4;B6;JetBlue Airways;SLC;Salt Lake City, UT: Salt Lake City International;232.00;31.00;14.73;0.00;8.40;0.00;7.87;2.00;0.00;1914.00;1033.00;0.00;442.00;0.00;439.00
2019;4;B6;JetBlue Airways;SMF;Sacramento, CA: Sacramento International;90.00;7.00;3.35;0.00;1.74;0.00;1.91;0.00;0.00;428.00;281.00;0.00;87.00;0.00;60.00
2019;4;B6;JetBlue Airways;SRQ;Sarasota/Bradenton, FL: Sarasota/Bradenton International;64.00;16.00;9.52;0.00;2.71;0.00;3.77;0.00;0.00;843.00;559.00;0.00;110.00;0.00;174.00
2019;4;B6;JetBlue Airways;STT;Charlotte Amalie, VI: Cyril E King;83.00;14.00;3.56;0.00;3.36;0.00;08.júl;0.00;0.00;905.00;239.00;0.00;230.00;0.00;436.00
2019;4;B6;JetBlue Airways;SWF;Newburgh/Poughkeepsie, NY: New York Stewart International;60.00;17.00;7.63;0.00;3.50;0.00;5.86;0.00;0.00;1651.00;791.00;0.00;327.00;0.00;533.00
2019;4;B6;JetBlue Airways;SYR;Syracuse, NY: Syracuse Hancock International;149.00;44.00;22.okt;0.57;3.89;0.00;17.43;3.00;0.00;3037.00;1251.00;72.00;271.00;0.00;1443.00
2019;4;B6;JetBlue Airways;TPA;Tampa, FL: Tampa International;480.00;141.00;60.13;16.febr;33.68;0.14;44.89;9.00;1.00;9023.00;3585.00;228.00;1584.00;13.00;3613.00
2019;4;DL;Delta Air Lines Inc.;ABE;Allentown/Bethlehem/Easton, PA: Lehigh Valley International;30.00;4.00;1.33;0.00;1.00;0.00;1.67;0.00;0.00;261.00;66.00;0.00;21.00;0.00;174.00
2019;4;DL;Delta Air Lines Inc.;ABQ;Albuquerque, NM: Albuquerque International Sunport;89.00;5.00;1.86;0.00;1.49;0.00;1.65;0.00;0.00;122.00;57.00;0.00;29.00;0.00;36.00
2019;4;DL;Delta Air Lines Inc.;AGS;Augusta, GA: Augusta Regional at Bush Field;108.00;20.00;8.49;1.96;4.86;0.00;4.69;0.00;0.00;1248.00;497.00;141.00;155.00;0.00;455.00
2019;4;DL;Delta Air Lines Inc.;ALB;Albany, NY: Albany International;116.00;9.00;02.máj;0.00;1.00;0.00;2.98;0.00;0.00;554.00;357.00;0.00;26.00;0.00;171.00
2019;4;DL;Delta Air Lines Inc.;ANC;Anchorage, AK: Ted Stevens Anchorage International;106.00;13.00;5.34;1.87;17.márc;0.00;2.62;0.00;0.00;965.00;272.00;435.00;109.00;0.00;149.00
2019;4;DL;Delta Air Lines Inc.;ATL;Atlanta, GA: Hartsfield-Jackson Atlanta International;20485.00;2575.00;602.49;83.65;916.58;11.jan;971.17;20.00;21.00;189834.00;64557.00;7262.00;44599.00;75.00;73341.00
2019;4;DL;Delta Air Lines Inc.;ATW;Appleton, WI: Appleton International;30.00;1.00;0.09;0.00;0.00;0.00;0.91;0.00;0.00;91.00;8.00;0.00;0.00;0.00;83.00
2019;4;DL;Delta Air Lines Inc.;AUS;Austin, TX: Austin - Bergstrom International;673.00;93.00;34.73;11.ápr;27.jan;0.00;27.14;1.00;3.00;5368.00;2176.00;573.00;799.00;0.00;1820.00
2019;4;DL;Delta Air Lines Inc.;AVL;Asheville, NC: Asheville Regional;45.00;6.00;29.febr;0.29;0.04;0.00;3.38;0.00;0.00;454.00;115.00;42.00;6.00;0.00;291.00
2019;4;DL;Delta Air Lines Inc.;AVP;Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International;30.00;4.00;16.jan;2.00;0.24;0.00;0.60;0.00;0.00;336.00;112.00;203.00;6.00;0.00;15.00
2019;4;DL;Delta Air Lines Inc.;BDL;Hartford, CT: Bradley International;364.00;47.00;29.83;0.88;30.júl;0.00;8.99;1.00;0.00;3560.00;2707.00;60.00;247.00;0.00;546.00
2019;4;DL;Delta Air Lines Inc.;BHM;Birmingham, AL: Birmingham-Shuttlesworth International;276.00;35.00;16.86;2.72;29.ápr;0.00;13.nov;0.00;0.00;2161.00;1170.00;175.00;188.00;0.00;628.00
2019;4;DL;Delta Air Lines Inc.;BIL;Billings, MT: Billings Logan International;120.00;11.00;03.márc;0.91;4.52;0.00;2.54;1.00;0.00;855.00;581.00;62.00;86.00;0.00;126.00
2019;4;DL;Delta Air Lines Inc.;BIS;Bismarck/Mandan, ND: Bismarck Municipal;56.00;9.00;6.31;20.jan;0.76;0.00;0.73;0.00;0.00;1066.00;750.00;203.00;40.00;0.00;73.00
2019;4;DL;Delta Air Lines Inc.;BNA;Nashville, TN: Nashville International;664.00;69.00;30.61;1.54;13.30;0.00;23.55;2.00;1.00;4420.00;1723.00;167.00;487.00;0.00;2043.00
2019;4;DL;Delta Air Lines Inc.;BOI;Boise, ID: Boise Air Terminal;86.00;6.00;2.00;0.00;0.65;0.00;3.35;0.00;0.00;462.00;38.00;0.00;28.00;0.00;396.00
2019;4;DL;Delta Air Lines Inc.;BOS;Boston, MA: Logan International;1476.00;351.00;78.23;8.58;186.12;0.16;77.91;3.00;3.00;26708.00;7770.00;1187.00;10751.00;56.00;6944.00
2019;4;DL;Delta Air Lines Inc.;BTR;Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field;27.00;3.00;0.91;0.00;0.41;0.00;1.68;0.00;0.00;451.00;53.00;0.00;9.00;0.00;389.00
2019;4;DL;Delta Air Lines Inc.;BTV;Burlington, VT: Burlington International;30.00;2.00;16.jan;0.00;0.00;0.00;0.84;0.00;0.00;72.00;41.00;0.00;0.00;0.00;31.00
2019;4;DL;Delta Air Lines Inc.;BUF;Buffalo, NY: Buffalo Niagara International;226.00;16.00;8.85;0.35;1.35;0.00;5.45;1.00;0.00;801.00;331.00;8.00;105.00;0.00;357.00
2019;4;DL;Delta Air Lines Inc.;BWI;Baltimore, MD: Baltimore/Washington International Thurgood Marshall;617.00;64.00;31.87;0.46;15.35;0.00;16.32;1.00;2.00;3077.00;1546.00;28.00;599.00;0.00;904.00
2019;4;DL;Delta Air Lines Inc.;BZN;Bozeman, MT: Bozeman Yellowstone International;91.00;10.00;4.85;0.07;2.46;0.00;2.62;0.00;0.00;667.00;172.00;14.00;66.00;0.00;415.00
2019;4;DL;Delta Air Lines Inc.;CAE;Columbia, SC: Columbia Metropolitan;92.00;13.00;4.60;0.00;13.febr;0.00;27.jún;0.00;0.00;701.00;154.00;0.00;106.00;0.00;441.00
2019;4;DL;Delta Air Lines Inc.;CAK;Akron, OH: Akron-Canton Regional;30.00;3.00;2.58;0.00;0.00;0.00;0.42;0.00;0.00;87.00;73.00;0.00;0.00;0.00;14.00
2019;4;DL;Delta Air Lines Inc.;CHA;Chattanooga, TN: Lovell Field;62.00;9.00;2.49;0.00;1.90;0.00;4.61;0.00;0.00;733.00;160.00;0.00;158.00;0.00;415.00
2019;4;DL;Delta Air Lines Inc.;CHO;Charlottesville, VA: Charlottesville Albemarle;30.00;4.00;1.61;0.00;1.00;0.00;1.39;0.00;0.00;365.00;142.00;0.00;23.00;0.00;200.00
2019;4;DL;Delta Air Lines Inc.;CHS;Charleston, SC: Charleston AFB/International;348.00;40.00;20.18;0.88;8.81;0.00;13.okt;1.00;0.00;2538.00;1373.00;67.00;316.00;0.00;782.00
2019;4;DL;Delta Air Lines Inc.;CID;Cedar Rapids/Iowa City, IA: The Eastern Iowa;23.00;5.00;3.82;0.00;0.37;0.00;0.81;0.00;0.00;347.00;306.00;0.00;11.00;0.00;30.00
2019;4;DL;Delta Air Lines Inc.;CLE;Cleveland, OH: Cleveland-Hopkins International;299.00;33.00;19.53;03.jan;2.42;0.00;02.okt;0.00;1.00;2363.00;1286.00;444.00;57.00;0.00;576.00
2019;4;DL;Delta Air Lines Inc.;CLT;Charlotte, NC: Charlotte Douglas International;617.00;91.00;28.aug;2.51;45.94;0.00;14.47;1.00;4.00;9318.00;3767.00;323.00;3352.00;0.00;1876.00
2019;4;DL;Delta Air Lines Inc.;CMH;Columbus, OH: John Glenn Columbus International;277.00;33.00;14.46;0.00;15.márc;0.00;15.39;0.00;0.00;2467.00;972.00;0.00;135.00;0.00;1360.00
2019;4;DL;Delta Air Lines Inc.;COS;Colorado Springs, CO: City of Colorado Springs Municipal;21.00;3.00;03.febr;0.00;0.00;0.00;0.97;0.00;0.00;85.00;54.00;0.00;0.00;0.00;31.00
2019;4;DL;Delta Air Lines Inc.;CRW;Charleston/Dunbar, WV: Yeager;30.00;2.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;230.00;0.00;0.00;0.00;0.00;230.00
2019;4;DL;Delta Air Lines Inc.;CVG;Cincinnati, OH: Cincinnati/Northern Kentucky International;686.00;71.00;36.45;2.00;9.67;0.00;22.88;0.00;0.00;4934.00;1626.00;107.00;716.00;0.00;2485.00
2019;4;DL;Delta Air Lines Inc.;DAB;Daytona Beach, FL: Daytona Beach International;151.00;20.00;10.78;0.00;1.47;0.00;7.75;0.00;0.00;1424.00;751.00;0.00;157.00;0.00;516.00
2019;4;DL;Delta Air Lines Inc.;DAL;Dallas, TX: Dallas Love Field;141.00;26.00;05.nov;0.37;03.szept;0.00;5.55;0.00;3.00;1530.00;751.00;19.00;344.00;0.00;416.00
2019;4;DL;Delta Air Lines Inc.;DAY;Dayton, OH: James M Cox/Dayton International;116.00;12.00;5.39;1.00;0.55;0.00;06.máj;0.00;0.00;856.00;269.00;29.00;61.00;0.00;497.00
2019;4;DL;Delta Air Lines Inc.;DCA;Washington, DC: Ronald Reagan Washington National;805.00;135.00;46.40;2.90;41.41;0.00;44.29;1.00;1.00;8104.00;3441.00;135.00;1741.00;0.00;2787.00
2019;4;DL;Delta Air Lines Inc.;DEN;Denver, CO: Denver International;992.00;131.00;aug.54;5.86;36.90;0.00;34.16;1.00;2.00;10976.00;4602.00;1401.00;2680.00;0.00;2293.00
2019;4;DL;Delta Air Lines Inc.;DFW;Dallas/Fort Worth, TX: Dallas/Fort Worth International;868.00;190.00;75.35;4.64;72.28;0.00;37.73;1.00;9.00;18395.00;6770.00;1348.00;6179.00;0.00;4098.00
2019;4;DL;Delta Air Lines Inc.;DSM;Des Moines, IA: Des Moines International;90.00;10.00;4.65;2.00;1.48;0.00;1.87;0.00;0.00;1029.00;242.00;648.00;31.00;0.00;108.00
2019;4;DL;Delta Air Lines Inc.;DTW;Detroit, MI: Detroit Metro Wayne County;5144.00;504.00;171.57;19.68;91.51;1.93;219.30;6.00;1.00;49050.00;17755.00;3511.00;7411.00;82.00;20291.00
2019;4;DL;Delta Air Lines Inc.;ECP;Panama City, FL: Northwest Florida Beaches International;180.00;25.00;8.84;1.00;4.98;0.00;18.okt;0.00;0.00;1228.00;449.00;29.00;224.00;0.00;526.00
2019;4;DL;Delta Air Lines Inc.;ELP;El Paso, TX: El Paso International;76.00;4.00;1.35;0.00;0.00;0.00;2.65;0.00;0.00;202.00;57.00;0.00;0.00;0.00;145.00
2019;4;DL;Delta Air Lines Inc.;EWR;Newark, NJ: Newark Liberty International;537.00;164.00;17.75;4.79;121.71;0.00;19.75;1.00;2.00;11908.00;1213.00;518.00;8571.00;0.00;1606.00
2019;4;DL;Delta Air Lines Inc.;EYW;Key West, FL: Key West International;120.00;11.00;5.71;0.00;21.ápr;0.00;08.jan;0.00;0.00;808.00;410.00;0.00;303.00;0.00;95.00
2019;4;DL;Delta Air Lines Inc.;FAR;Fargo, ND: Hector International;61.00;6.00;14.febr;0.00;17.jan;0.00;2.68;2.00;0.00;349.00;123.00;0.00;74.00;0.00;152.00
2019;4;DL;Delta Air Lines Inc.;FAY;Fayetteville, NC: Fayetteville Regional/Grannis Field;30.00;2.00;0.04;0.00;0.00;0.00;1.96;0.00;0.00;56.00;1.00;0.00;0.00;0.00;55.00
2019;4;DL;Delta Air Lines Inc.;FCA;Kalispell, MT: Glacier Park International;30.00;1.00;0.30;0.00;0.27;0.00;0.43;0.00;0.00;30.00;9.00;0.00;8.00;0.00;13.00
2019;4;DL;Delta Air Lines Inc.;FLL;Fort Lauderdale, FL: Fort Lauderdale-Hollywood International;966.00;161.00;54.22;5.54;53.38;0.00;47.86;3.00;1.00;15960.00;6121.00;1475.00;3986.00;0.00;4378.00
